Wall time,Step,Value
1716869593.5117507,2714931,3188.4296875
1716869599.369062,2720142,3181.455810546875
1716869601.3192375,2721879,3176.314697265625
1716869605.2251363,2725353,3222.45458984375
1716869611.1050992,2730564,3169.121337890625
1716869613.0585024,2732301,3163.600830078125
1716869615.0168138,2734038,3190.3818359375
1716869620.8976738,2739249,2898.443115234375
1716869628.7150161,2746197,2519.41796875
1716869638.488061,2754882,2384.56884765625
1716869658.024112,2772252,2511.15380859375
1716869659.9799585,2773989,2519.3056640625
1716869661.9315045,2775726,2516.931884765625
1716869669.7680387,2782674,2398.84716796875
1716869671.727746,2784411,2395.429443359375
1716869673.6895478,2786148,2380.470947265625
1716869689.3396165,2800044,2390.95263671875
1716869695.2074428,2805255,2408.77978515625
1716869714.7892187,2822625,2336.7060546875
1716869720.6587026,2827836,2314.048828125
1716869728.4708827,2834784,2360.94482421875
1716869736.3201237,2841732,2355.553466796875
1716869740.2344759,2845206,2300.510009765625
1716869746.1143844,2850417,2299.548095703125
1716869748.077093,2852154,2269.210205078125
1716869757.87513,2860839,2251.202392578125
1716869759.822828,2862576,2214.8896484375
1716869767.6305575,2869524,2151.901123046875
1716869769.5803118,2871261,2080.530029296875
1716869771.5383914,2872998,2082.433837890625
1716869773.498553,2874735,2007.01611328125
1716869777.397844,2878209,2049.789306640625
1716869789.1471784,2888631,1831.1419677734375
1716869796.9509063,2895579,1741.9093017578125
1716869804.7744606,2902527,1742.66015625
1716869812.5733645,2909475,1713.5968017578125
1716869818.43323,2914686,1762.6456298828125
1716869822.3432593,2918160,1750.083251953125
1716869834.0715158,2928582,1788.0745849609375
1716869836.025576,2930319,1799.74169921875
1716869837.97729,2932056,1819.04248046875
1716869839.931954,2933793,1762.8408203125
1716869849.6715426,2942478,1627.295166015625
1716869851.6278079,2944215,1611.8062744140625
1716869853.573726,2945952,1613.92236328125
1716869861.3825076,2952900,1578.064453125
1716869867.2421498,2958111,1661.2442626953125
1716869871.1535769,2961585,1599.2850341796875
1716869877.0289376,2966796,1463.6890869140625
1716869880.9372473,2970270,1456.89013671875
1716869882.8898172,2972007,1458.044189453125
1716869884.8314347,2973744,1459.609375
1716869886.7791965,2975481,1439.21875
1716869898.480131,2985903,1578.5582275390625
1716869906.2986703,2992851,1515.1949462890625
1716869908.2560873,2994588,1511.7188720703125
1716869910.217372,2996325,1484.3555908203125
1716869912.1719716,2998062,1489.82177734375
1716869921.9466705,3006747,1523.5416259765625
